names	x.pos	y.pos	color	S.name	S.annotation	S.mapman	S.cluster	S.direct/indirect	S.TF/Other	S.UP	S.DOWN	T.name	T.annotation	T.mapman	T.cluster	T.direct/indirect	T.TF/Other	T.UP	T.DOWN	NAC002	AtbZIP52	PIF3	MYB3	ZAT10	ERF055	VIP1	ERF014	NAC018	NAP	ANAC032	RGA	ATHB_21	ATHB_6	SVP	ABI5	IBH1	BRC1	ERF035	GBF2	PDF2	HSFB2B	TCX2	WRKY18	ABF3	ATHB_40	ZAT6	DREB2A	AtMYB56	ERF003	ORE1	HAT2	SPCH	OBP4	NAC102	ATHB_53	HEC1	indegree	outdegree	transitivity	closeness	betweenness	eccentricity
AT5G18970	-268.052795410156	905.991678669353	#3399FF									AT5G18970	AWPM-19-like family protein [Source:TAIR;Acc:AT5G18970]	transport.misc	-- | -- | -- | -- | 5C | -- | -- | -- | --	Indirect	Other	NO	NO	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0.333333333333333	0.001074113856069	0	4
AT5G19110	-275.364817097088	-1366.279296875	#FF0033									AT5G19110	Eukaryotic aspartyl protease family protein [Source:TAIR;Acc:AT5G19110]	not assigned.no ontology	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Direct	Other	NO	NO	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	10	0	0.666666666666667	0.001074113856069	0	3
AT5G22340	-1983.96199564705	-70.2627258300781	#3399FF									AT5G22340	unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 58 Blast hits to 58 proteins in 20 species: Archa /.../ Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 57; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink). [Source:TAIR;Acc:AT5G22340]	not assigned.unknown	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0.4	0.001074113856069	0	3
AT5G55740	-2063.96175150643	-70.2627258300781	#3399FF									CRR21	Pentatricopeptide repeat-containing protein At5g55740, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FM64]	not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.333333333333333	0.001074113856069	0	3
AT5G56540	-348.052581787109	985.991312458416	#3399FF									AGP14	Arabinogalactan peptide 14 [Source:UniProtKB/Swiss-Prot;Acc:Q9LVC0]	cell wall.cell wall proteins.AGPs.AGP	-- | -- | -- | -- | 5C | -- | -- | -- | --	Indirect	Other	NO	YES	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	8	0	0.642857142857143	0.001074113856069	0	3
AT5G56580	-2001.27730513084	-1039.22045898438	#3399FF									MKK6	Mitogen-activated protein kinase kinase 6 [Source:UniProtKB/Swiss-Prot;Acc:Q9FJV0]	signalling.MAP kinases	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	NO	NO	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0.001074113856069	0	4
AT1G01370	-1182.63065572013	-1291.13745117188	#FF0033									HTR12	Histone H3-like centromeric protein HTR12 [Source:UniProtKB/Swiss-Prot;Acc:Q8RVQ9]	DNA.synthesis/chromatin structure	-- | -- | -- | -- | -- | -- | -- | 8C | --	Direct	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.333333333333333	0.001074113856069	0	4
AT1G02730	-1681.27388716209	-1079.22045898438	#3399FF									CSLD5	Cellulose synthase-like protein D5 [Source:UniProtKB/Swiss-Prot;Acc:Q9SRW9]	cell wall.cellulose synthesis.cellulose synthase	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0.666666666666667	0.001074113856069	0	3
AT1G04020	-2081.27730513084	-1359.22045898438	#3399FF									BARD1	BRCA1-associated RING domain protein 1 [Source:UniProtKB/Swiss-Prot;Acc:F4I443]	RNA.regulation of transcription.putative transcription regulator	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	YES	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.333333333333333	0.001074113856069	0	3
AT1G04610	1651.9765625	-439.738159179688	#3399FF									YUC3	Probable indole-3-pyruvate monooxygenase YUCCA3 [Source:UniProtKB/Swiss-Prot;Acc:O23024]	misc.oxidases - copper, flavone etc	-- | -- | 3B | -- | -- | -- | -- | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	1	0	1	0	1	0	11	0	0.690909090909091	0.001074113856069	0	3
AT1G17190	-593.94388814201	-1771.650390625	#3399FF									GSTU26	Glutathione S-transferase U26 [Source:UniProtKB/Swiss-Prot;Acc:Q9SHH8]	misc.glutathione S transferases	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Indirect	Other	NO	YES	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	8	0	0.857142857142857	0.001074113856069	0	3
AT1G23790	-2401.27730513084	-1199.22045898438	#3399FF									AT1G23790	Plant protein of unknown function (DUF936) [Source:TAIR;Acc:AT1G23790]	not assigned.unknown	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.001074113856069	0	3
AT1G36390	-2143.96175150643	-270.262756347656	#3399FF									AT1G36390	Co-chaperone GrpE family protein [Source:TAIR;Acc:AT1G36390]	protein.folding	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	4	0	0.833333333333333	0.001074113856069	0	3
AT1G43700	762.136405704292	-1701.40258789063	#006600	VIP1	Transcription factor VIP1 [Source:UniProtKB/Swiss-Prot;Acc:Q9MA75]	cell.organisation	1C | -- | -- | -- | -- | -- | -- | -- | --	Indirect	bZIP	NO	NO	VIP1	Transcription factor VIP1 [Source:UniProtKB/Swiss-Prot;Acc:Q9MA75]	cell.organisation	1C | -- | -- | -- | -- | -- | -- | -- | --	Indirect	bZIP	NO	NO	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	53	0.05952380952381	0.269409038238702	0.000100956013378	3
AT1G48350	-1663.9595542408	-430.262512207031	#3399FF									RPL18	50S ribosomal protein L18, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SX68]	protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L18	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.001074113856069	0	4
AT1G53140	-2401.27730513084	-1119.22045898438	#3399FF									DRP5A	Dynamin-related protein 5A [Source:UniProtKB/Swiss-Prot;Acc:F4HPR5]	misc.dynamin	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	5	0	0.9	0.001074113856069	0	3
AT1G66540	1159.10506874417	716.795715332031	#3399FF									AT1G66540	Cytochrome P450 superfamily protein [Source:TAIR;Acc:AT1G66540]	misc.cytochrome P450	-- | -- | -- | 4B | -- | -- | -- | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	7	0	0.761904761904762	0.001074113856069	0	3
AT1G69200	-2303.96175150643	-270.262756347656	#3399FF									FLN2	fructokinase-like 2 [Source:TAIR;Acc:AT1G69200]	major CHO metabolism.degradation.sucrose.fructokinase	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0.001074113856069	0	4
AT1G75350	-1983.96199564705	-190.262817382813	#3399FF									RPL31	50S ribosomal protein L31, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9FWS4]	protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L31	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.001074113856069	0	4
AT1G76450	-2223.96175150643	-390.262451171875	#3399FF									PPD3	PsbP domain-containing protein 3, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9S720]	PS.lightreaction.photosystem II.PSII polypeptide subunits	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	4	0	0.833333333333333	0.001074113856069	0	3
AT2G21320	754.853434040447	632.903869628906	#006600									BBX18	B-box zinc finger protein 18 [Source:UniProtKB/Swiss-Prot;Acc:Q9SJU5]	RNA.regulation of transcription.C2C2(Zn) CO-like, Constans-like zinc finger family	-- | -- | -- | 4C | -- | -- | -- | -- | --	Indirect	C2C2-CO-like	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	6	0	0.933333333333333	0.001074113856069	0	3
AT2G21385	-2143.96175150643	-70.2627258300781	#3399FF									AT2G21385	unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast, chloroplast envelope; EXPRESSED IN: 22 plant structures; EXPRESSED DURING: 13 growth stages; Has 49 Blast hits to 49 protein /.../0 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 44; Viruses - 0; Other Eukaryotes - 5 (source: NCBI BLink). [Source:TAIR;Acc:AT2G21385]	not assigned.unknown	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	3	0	1	0.001074113856069	0	4
AT2G22610	-1601.27376509178	-1279.22045898438	#3399FF									AT2G22610	Di-glucose binding protein with Kinesin motor domain [Source:TAIR;Acc:AT2G22610]	cell.organisation	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0.333333333333333	0.001074113856069	0	3
AT2G24060	-2143.96175150643	-310.2626953125	#3399FF									AT2G24060	Translation initiation factor 3 protein [Source:TAIR;Acc:AT2G24060]	protein.synthesis.initiation	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.001074113856069	0	4
AT2G29890	-2161.27730513084	-1359.22045898438	#3399FF									VLN1	Villin-1 [Source:UniProtKB/Swiss-Prot;Acc:O81643]	cell.organisation	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0.001074113856069	0	3
AT2G31270	-2321.27730513084	-1359.22045898438	#3399FF									CDT1A	CDT1-like protein a, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q9SJW9]	DNA.synthesis/chromatin structure	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	4	0	0.666666666666667	0.001074113856069	0	4
AT2G37660	-1646.57482910156	187.397705078125	#3399FF									AT2G37660	Uncharacterized protein At2g37660, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O80934]	not assigned.unknown	-- | -- | -- | -- | -- | -- | 7B | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0.380952380952381	0.001074113856069	0	3
AT2G47930	1571.97570800781	-359.738128662109	#3399FF									AGP26	Classical arabinogalactan protein 26 [Source:UniProtKB/Swiss-Prot;Acc:Q94F57]	cell wall.cell wall proteins.AGPs.AGP	-- | -- | 3B | -- | -- | -- | -- | -- | --	Indirect	Other	YES	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0.001074113856069	0	3
AT3G03130	-2001.27730513084	-1119.22045898438	#3399FF									AT3G03130	unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G17160.1); Has 7130 Blast hits to 3690 proteins in 504 species: Archae - 22; Bacteria - 2666; Metazoa - 1654; Fungi - 721; Plants - 246; Viruses - 56; Other Eukary /.../ 1765 (source: NCBI BLink). [Source:TAIR;Acc:AT3G03130]	not assigned.unknown	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.001074113856069	0	4
AT3G03190	-353.94388814201	-1931.65173339844	#3399FF									GSTF11	Glutathione S-transferase F11 [Source:UniProtKB/Swiss-Prot;Acc:Q96324]	misc.glutathione S transferases	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0.001074113856069	0	3
AT3G06030	-1582.94311523438	-817.277160644531	#3399FF									ANP3	Mitogen-activated protein kinase kinase kinase 3 [Source:UniProtKB/Swiss-Prot;Acc:O22042]	protein.postranslational modification	-- | -- | -- | -- | -- | -- | -- | 8B | --	Indirect	Other	NO	NO	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0.6	0.001074113856069	0	3
AT3G06035	-433.943949177166	-1771.650390625	#3399FF									AT3G06035	Uncharacterized GPI-anchored protein At3g06035 [Source:UniProtKB/Swiss-Prot;Acc:Q84MC0]	not assigned.unknown	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.001074113856069	0	4
AT3G09210	-1983.96199564705	-470.262512207031	#3399FF									PTAC13	plastid transcriptionally active 13 [Source:TAIR;Acc:AT3G09210]	RNA.regulation of transcription.unclassified	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	10	0	0.555555555555556	0.001074113856069	0	3
AT3G14190	-1582.94311523438	-857.277160644531	#3399FF									AT3G14190	unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G12360.1); Has 18 Blast hits to 18 proteins in 5 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 18; Viruses - 0; Other Eukaryotes - 0 (source: /.../BLink). [Source:TAIR;Acc:AT3G14190]	not assigned.unknown	-- | -- | -- | -- | -- | -- | -- | 8B | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.001074113856069	0	4
AT3G26520	1513.41349076759	-830.903442382813	#3399FF									TIP1-2	Aquaporin TIP1-2 [Source:UniProtKB/Swiss-Prot;Acc:Q41963]	transport.Major Intrinsic Proteins.TIP	-- | 2C | -- | -- | -- | -- | -- | -- | --	Indirect	Other	NO	YES	0	0	0	0	1	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	9	0	0.611111111111111	0.001074113856069	0	3
AT3G28460	-1726.57482910156	187.397705078125	#3399FF									AT3G28460	methyltransferases [Source:TAIR;Acc:AT3G28460]	protein.synthesis.ribosome biogenesis.Pre-rRNA processing and modifications.methylotransferases	-- | -- | -- | -- | -- | -- | 7B | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.001074113856069	0	3
AT3G28760	-1823.95967631112	-430.262512207031	#3399FF									AT3G28760	FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 20 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: 3-dehydroquinate synthase, prokaryotic-typ /.../erPro:IPR002812); Has 390 Blast hits to 390 proteins in 131 species: Archae - 144; Bacteria - 105; Metazoa - 0; Fungi - 0; Plants - 54; Viruses - 0; Other Eukaryotes - 87 (source: NCBI BLink). [Source:TAIR;Acc:AT3G28760]	not assigned.unknown	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0.001074113856069	0	4
AT3G29185	-1743.9605308033	-470.262512207031	#3399FF									AT3G29185	Domain of unknown function (DUF3598) [Source:TAIR;Acc:AT3G29185]	not assigned.unknown	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	7	0	0.857142857142857	0.001074113856069	0	3
AT3G47450	-2143.96175150643	-230.262725830078	#3399FF									NOA1	NO-associated protein 1, chloroplastic/mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q66GP9]	not assigned.unknown	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.333333333333333	0.001074113856069	0	4
AT3G52150	-2143.96175150643	-110.262756347656	#3399FF									AT3G52150	RNA-binding (RRM/RBD/RNP motifs) family protein [Source:TAIR;Acc:AT3G52150]	RNA.regulation of transcription.unclassified	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0.001074113856069	0	3
AT3G52170	-2321.27730513084	-1119.22045898438	#3399FF									AT3G52170	DNA binding [Source:TAIR;Acc:AT3G52170]	RNA.regulation of transcription.putative transcription regulator	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.001074113856069	0	4
AT3G54630	-2161.27730513084	-959.220397949219	#3399FF									AT3G54630	CONTAINS InterPro DOMAIN/s: Kinetochore protein Ndc80 (InterPro:IPR005550); Has 24780 Blast hits to 15608 proteins in 1321 species: Archae - 545; Bacteria - 2969; Metazoa - 12597; Fungi - 2181; Plants - 1581; Viruses - 39; Other Eukaryotes - 4868 (s /.../ NCBI BLink). [Source:TAIR;Acc:AT3G54630]	cell.cycle	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	0.8	0.001074113856069	0	3
AT3G54750	-1601.27376509178	-1079.22045898438	#3399FF									AT3G54750	unknown protein; Has 145 Blast hits to 145 proteins in 60 species: Archae - 0; Bacteria - 0; Metazoa - 99; Fungi - 0; Plants - 40; Viruses - 0; Other Eukaryotes - 6 (source: NCBI BLink). [Source:TAIR;Acc:AT3G54750]	not assigned.unknown	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0.5	0.001074113856069	0	3
AT3G56870	-1841.27559614647	-1039.22045898438	#3399FF									AT3G56870	unknown protein; Has 204 Blast hits to 201 proteins in 58 species: Archae - 0; Bacteria - 10; Metazoa - 72; Fungi - 8; Plants - 41; Viruses - 0; Other Eukaryotes - 73 (source: NCBI BLink). [Source:TAIR;Acc:AT3G56870]	not assigned.unknown	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	YES	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0.666666666666667	0.001074113856069	0	4
AT4G03150	-1823.95967631112	-230.262725830078	#3399FF									AT4G03150	unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; EXPRESSED IN: 20 plant structures; EXPRESSED DURING: 13 growth stages; Has 30201 Blast hits to 17322 proteins in 780 species /.../ae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink). [Source:TAIR;Acc:AT4G03150]	not assigned.unknown	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.001074113856069	0	4
AT4G11100	-2063.96175150643	-190.262817382813	#3399FF									AT4G11100	unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G03060.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eu /.../es - 2996 (source: NCBI BLink). [Source:TAIR;Acc:AT4G11100]	not assigned.unknown	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.001074113856069	0	3
AT4G15510	-1823.95967631112	-350.262573242187	#3399FF									PPD1	PsbP domain-containing protein 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:O23403]	PS.lightreaction.photosystem II.PSII polypeptide subunits	-- | -- | -- | -- | -- | -- | 7C | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0.001074113856069	0	4
AT4G18480	-1726.57482910156	227.397888183594	#3399FF									CHLI1	Magnesium-chelatase subunit ChlI-1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P16127]	tetrapyrrole synthesis.magnesium chelatase	-- | -- | -- | -- | -- | -- | 7B | -- | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.333333333333333	0.001074113856069	0	4
AT4G21270	-2241.27730513084	-1159.22045898438	#3399FF									ATK1	Kinesin-1 [Source:UniProtKB/Swiss-Prot;Acc:Q07970]	cell.organisation	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0.5	0.001074113856069	0	3
AT4G28310	-1601.27376509178	-999.22021484375	#3399FF									AT4G28310	unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G52270.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eu /.../es - 2996 (source: NCBI BLink). [Source:TAIR;Acc:AT4G28310]	not assigned.unknown	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.001074113856069	0	4
AT4G33400	-2081.27730513084	-1279.22045898438	#3399FF									AT4G33400	Vacuolar import/degradation, Vid27-related protein [Source:TAIR;Acc:AT4G33400]	development.unspecified	-- | -- | -- | -- | -- | -- | -- | 8C | --	Indirect	Other	NO	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0.7	0.001074113856069	0	3
AT4G34160	-195.364511921306	-1366.279296875	#FF0033									CYCD3-1	Cyclin-D3-1 [Source:UniProtKB/Swiss-Prot;Acc:P42753]	cell.division	-- | -- | -- | -- | -- | -- | -- | -- | 9C	Direct	Other	YES	NO	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	9	0	0.777777777777778	0.001074113856069	0	3
